              1.00000000                    1.00000000                   -0.00000000                    4.29373166        0  1  0  0  0  1  0  1  1  0  1  0  0  1  1  0  1  1  0  0  1  1  1  0  1  1  1  1  0  1  0  0  0  1  0  0  0  0  1  1  0  0  1  1  1  1  1  1  1  1  0  1  0  0  1  1  0  0  1  1  0  1  0  1  0  0  1  1  0  0  0  1  0  0  0  1  1  0  1  0  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  0  0  1  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.11194879        0  1  0  0  0  1  0  1  1  0  1  0  0  1  1  1  1  1  0  0  1  1  0  0  1  0  1  1  0  1  0  0  1  1  0  0  1  0  0  1  0  0  1  1  1  1  0  1  1  1  0  1  0  0  1  1  0  0  0  0  0  1  1  0  1  0  1  1  1  0  0  1  0  0  0  1  0  0  1  1  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  0  0  1  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.01044195        0  1  0  1  0  1  0  1  0  0  1  0  0  0  1  0  1  1  0  0  1  1  0  0  1  1  1  1  0  1  0  0  0  1  0  0  1  0  1  1  1  0  1  1  1  1  0  1  1  1  0  1  1  0  1  1  0  0  0  0  0  1  0  1  0  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  0  0  1  1  0
              1.00000000                    1.00000000                   -0.00000000                    1.11379643        0  1  0  0  0  1  0  1  1  0  1  0  0  1  1  1  1  1  0  0  1  1  0  0  1  0  1  1  0  1  0  0  1  1  0  0  1  0  1  1  0  0  1  1  1  1  1  0  1  1  0  1  0  0  1  1  0  0  1  1  0  1  1  1  0  0  1  1  0  0  0  1  0  0  0  1  0  0  1  1  1  0  1  0  0  1  0  0  1  1  0  0  1  0  1  0  0  1  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.06383117        0  1  0  0  0  0  0  1  1  0  1  0  0  1  1  1  1  1  0  0  1  1  0  0  1  0  1  1  1  1  0  0  1  1  0  0  1  0  1  0  0  0  1  1  1  1  0  1  1  1  0  1  0  0  1  1  0  0  0  0  0  0  1  1  0  0  1  1  1  0  0  1  0  0  0  1  1  0  0  1  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  1  0  1  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.34964311        0  1  0  0  1  1  0  1  1  0  1  0  0  1  0  1  1  1  0  0  1  1  0  0  1  0  1  1  1  1  0  0  1  1  0  0  1  0  0  1  1  0  1  1  1  0  0  1  1  0  0  1  1  0  1  1  0  0  0  1  0  1  0  1  0  0  1  1  0  0  0  1  0  0  0  1  1  0  1  0  1  0  1  0  0  0  0  0  1  1  0  0  1  0  1  1  0  1  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.01700827        0  1  0  0  0  0  0  1  0  1  1  0  0  1  1  1  1  1  0  0  1  1  0  0  1  0  0  1  0  1  0  0  0  1  0  0  1  0  1  1  0  1  1  1  1  1  0  1  1  1  0  1  0  0  1  1  0  0  1  0  0  1  1  1  0  0  1  1  0  0  0  1  0  0  0  1  0  0  1  1  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  1  0  1  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.01251261        0  1  0  0  0  1  0  1  1  0  0  1  0  1  1  1  1  1  0  0  1  1  0  0  1  0  1  1  1  1  0  0  0  1  0  0  1  0  0  1  1  0  1  1  0  1  0  1  1  1  0  1  0  0  1  1  0  0  0  0  0  1  1  1  0  0  1  1  0  1  0  1  0  0  0  1  0  1  0  1  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  0  0  1  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.09089061        0  1  1  0  0  1  0  1  1  0  1  0  0  1  1  1  1  1  0  0  1  1  0  0  0  0  1  1  0  1  0  0  1  1  0  0  1  0  1  1  0  0  1  1  1  1  1  0  1  1  0  1  1  0  1  1  0  0  0  0  0  1  0  1  0  0  1  1  1  0  0  1  0  0  0  1  1  0  1  0  1  0  1  0  0  0  1  0  1  1  0  0  0  0  1  0  0  1  0  0
              1.00000000                    1.00000000                   -0.00000000                    3.50442062        0  1  0  0  0  1  0  1  1  0  1  0  0  1  1  0  1  1  1  0  1  1  1  0  1  1  1  1  0  1  0  0  0  1  0  0  1  0  1  0  0  0  1  1  1  1  0  1  1  1  0  1  0  0  1  1  0  0  0  0  0  1  1  1  0  0  1  1  0  0  0  1  0  0  0  1  1  0  0  1  1  0  1  0  0  0  1  0  1  1  0  0  1  0  1  0  0  1  0  0
